quarter,GDP_YoY_Growth,CPI_YoY_Inflation,SORA,Exp_Economic_Development_QoQ_pct,Exp_Social_Development_QoQ_pct,Exp_Security_QoQ_pct,SORA_lag1,SORA_lag2,CPI_YoY_Inflation_lag1,CPI_YoY_Inflation_lag2
2020-09-30,-3.9,-0.26146427754005774,0.09216825396825397,-21.737976195743546,3.7840194837652996,31.315842787682314,0.13565737704918032,0.841168253968254,-0.6998158379373898,0.37242355209654576
2020-12-31,-0.1,-0.09830938815950097,0.13586,85.09158751696066,43.69114105651484,26.271840166621672,0.09216825396825397,0.13565737704918032,-0.26146427754005774,-0.6998158379373898
2021-03-31,4.9,0.7699696350003116,0.17967258064516128,-54.839793518433666,-43.250297744275116,-37.76135131420193,0.13586,0.09216825396825397,-0.09830938815950097,-0.26146427754005774
2021-06-30,18.9,2.3028267999375407,0.12536129032258064,35.83361515049035,29.776939993716624,18.381919905771515,0.17967258064516128,0.13586,0.7699696350003116,-0.09830938815950097
2021-09-30,9.7,2.498201124054389,0.12375625,16.50151869740577,-2.2717149220490063,17.35381298841283,0.12536129032258064,0.17967258064516128,2.3028267999375407,0.7699696350003116
2021-12-31,8.0,3.6944915812392676,0.1857523076923077,107.27871094584778,47.79140739566407,28.455356354323058,0.12375625,0.12536129032258064,2.498201124054389,2.3028267999375407
2022-03-31,4.4,4.587208855407776,0.2624758064516129,-67.14435944491412,-45.12292416715273,-38.65795806118941,0.1857523076923077,0.12375625,3.6944915812392676,2.498201124054389
2022-06-30,5.0,5.9160057705959,0.7401147540983606,64.05798920547257,12.115621907566009,10.45257896034608,0.2624758064516129,0.1857523076923077,4.587208855407776,3.6944915812392676
2022-09-30,4.4,7.33660180322393,2.0091296875,-15.710952144141377,13.174239947695332,24.162844502171545,0.7401147540983606,0.2624758064516129,5.9160057705959,4.587208855407776
2022-12-31,2.4,6.654959835606222,2.955215873015873,111.54579286557139,82.53706913152318,34.76135992154299,2.0091296875,0.7401147540983606,7.33660180322393,5.9160057705959
2023-03-31,0.5,6.1580581739338225,3.5203193548387097,-76.87076289367545,-54.885722875996265,-46.60569820612031,2.955215873015873,2.0091296875,6.654959835606222,7.33660180322393
2023-06-30,0.6,5.1081187234027325,3.6188770491803277,10.147481680734627,48.763577266190424,22.05033846713007,3.5203193548387097,2.955215873015873,6.1580581739338225,6.654959835606222
2023-09-30,1.6,4.104121444379238,3.657346031746032,38.088421052631574,-3.5540255902417606,12.01585735822368,3.6188770491803277,3.5203193548387097,5.1081187234027325,6.1580581739338225
2023-12-31,3.1,4.027506288052352,3.6718142857142855,73.3687035004269,16.03728995876592,70.62058652488162,3.657346031746032,3.6188770491803277,4.104121444379238,5.1081187234027325
2024-03-31,4.3,3.235689163366473,3.659891935483871,-62.24629779450561,-16.401674227846673,-53.039303521346206,3.6718142857142855,3.657346031746032,4.027506288052352,4.104121444379238
2024-06-30,4.8,2.7576749687173274,3.60957868852459,18.99748439392528,-0.010920790665236435,32.3123820583539,3.659891935483871,3.6718142857142855,3.235689163366473,4.027506288052352
2024-09-30,7.0,2.1754264426717684,3.469592307692308,16.747572815533964,-0.33102011325256697,21.96693049134082,3.60957868852459,3.659891935483871,2.7576749687173274,3.235689163366473
2024-12-31,5.3,1.4170306338585625,3.0287484375,56.46167259070485,32.809865803493146,15.06534225980134,3.469592307692308,3.60957868852459,2.1754264426717684,2.7576749687173274
2025-03-31,4.5,0.9942357797457779,2.542981666666667,-38.812687526789546,-14.100472850750535,-34.579261823664076,3.0287484375,3.469592307692308,1.4170306338585625,2.1754264426717684
2025-06-30,5.4,0.8080363249360234,2.0409032258064514,7.201401050788081,-1.182955393493379,16.431948925419505,2.542981666666667,3.0287484375,0.9942357797457779,1.4170306338585625
2025-09-30,4.5,0.6158662842291163,1.4439575757575758,-9.28576096190289,-7.208871076283474,26.277361561130096,2.0409032258064514,2.542981666666667,0.8080363249360234,0.9942357797457779
2025-12-31,5.7,1.1940219213924408,1.1579390625000001,82.02708543437545,19.822396995898362,13.602693602693616,1.4439575757575758,2.0409032258064514,0.6158662842291163,0.8080363249360234
